id_EXIST,lang,tweet,number_annotators,gender_annotators,age_annotators,labels_task1,encoded_annotations
202358,en,check cock prominent laughs taking hand walk side side back concierge jermaine seemed amusedi know general consensus among staff sexuality i'm sure topic,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'NO', 'NO', 'NO', 'NO', 'YES']","tensor([0., 1., 1., 0.])"
202359,en,way people trying meddle &amp make conspiracies h's love life &amp sexuality rlly weird romantic/personal life important people literally affect u lol whether sees it/is bothered problem either,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'YES', 'NO', 'NO', 'YES', 'NO']","tensor([0., 1., 1., 0.])"
202361,en,got new shirt work worst material ever,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202362,en,yo shirt gave new york funny,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202363,en,peds shelf internal medicine wearing poorly fitting kids shirt im tired pretending triumphtriumph,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'YES', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202364,en,tom take deep breathe loosen shirt thats one size small,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202365,en,think wore black shirt lol dont remember think,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202366,en,somethin big shirt pants combo feels good right,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'YES', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202367,en,last year shirt covered blood yea use sit nosebleed,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202368,en,tulsa scanner hit &amp run fat mexican male wearing white shirt fled foot requesting perimeter &amp k9 helo up? nope ha,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202369,en,long haired buff chiseled crisp white shirt many unbuttoned buttons still enough skin exposed taecjoythey unbuttoned shirtwinktae cye okt aec yeon 2pm captain korea,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'YES', 'NO', 'YES']","tensor([0., 1., 1., 0.])"
202370,en,pavard's first ever great game bayern shirt important game timely one clap,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202371,en,week well paid domestic shipping thursday night wont able make label next week im hoping packaged ready ill getting form jp shirt hopefully tomorrow well,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202372,en,yessssss planets aligned shirt,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202373,en,gifs funny tee shirt window provincetown,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202374,en,oh badtweens rescue navy seal father nk prison camp almost get shot us jets saved last second one wearing bruce springsteen shirti made word,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202375,en,jimin white button shirt always forever hit different,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'YES', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202376,en,yes sobsob sometimes buttons wanna pop like lemme wear shirt peace sobsob,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202377,en,brother law hates cowboys lost bet wear dallas cowboys shirt lmao bout dem cowboys roflblue_heart,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202378,en,says cant wear grammar lesson? students loved shirt pirates life grammar nerd english teacher,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202379,en,sure wish instagram crop picture full radness shirt could beheld faces death,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202380,en,emerald forest t-shirt mountain shirt shirt ad,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202381,en,haha dad's car needed washed every 5days that's could bag money,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202383,en,yes jesus famous telling people fck skank,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'YES']","tensor([0., 1., 1., 0.])"
202384,en,epitome skank quid pro quo position advancement,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'YES']","tensor([0., 1., 1., 0.])"
202385,en,pics bad guys club 6 year hell shriner pest bone head space skank craig gleason bad guys club,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'YES', 'YES']","tensor([0., 1., 1., 0.])"
202386,en,belated born day blessings uk-gh legend lethal bizzle triumphflag_for_United_Kingdomflag_for_Ghanacrownnp fester skank prod diztortion theall abroad a-list w yfm crown crown,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'YES']","tensor([0., 1., 1., 0.])"
202387,en,ex boyfriend high school decided new thing message snapchat every day call skankproving yet really go winners roll_eyeswoman_facepalming_medium-light_skin_tone,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'NO', 'YES']","tensor([0., 1., 1., 0.])"
202388,en,drop electrical goods voluminous evidence go skank,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'YES', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202389,en,nobody calls skank skank bar fight awesome lucifer movie,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'YES', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202390,en,u mean barbera 9th grade dropout?just like skank cher another 9th grade dropoutremember kept saying pres bush dumboh ironyshe better get right w jesus,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202392,en,call skank yet telling grow priorities wrong shitty bedsit boyfriend car made bitter old woman,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([0., 1., 1., 0.])"
202393,en,id see em 1st tell youre skank man_shrugging_dark_skin_tone middle_finger_dark_skin_tonemiddle_finger_dark_skin_tone clown,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'NO', 'YES', 'YES', 'NO']","tensor([0., 1., 1., 0.])"
202394,en,omg wtf wrong u youre horrible batch that's must reason married pedophile dum ass skank,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'NO', 'YES', 'YES', 'NO']","tensor([0., 1., 1., 0.])"
202395,en,damn rockefeller skank bop forgot song played work,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202397,en,fan guy gotta give credit genius work aubrey cant impregnate skank,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'YES', 'YES', 'YES', 'NO', 'YES']","tensor([0., 1., 1., 0.])"
202398,en,described donald trump skank dumbass trumpanzees like need deprogrammed de-something,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'NO', 'YES', 'YES', 'YES']","tensor([0., 1., 1., 0.])"
202399,en,acceptable,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202400,en,obvs thats im lazy skank,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'YES', 'YES']","tensor([0., 1., 1., 0.])"
202401,en,always victims mum slag,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([0., 1., 1., 0.])"
202402,en,london slag party blue_heartgreen_heartdizzy vocaloid masa works design,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202403,en,fuck u slag u trying force man onto me??? feminist u unamusedunamused,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([0., 1., 1., 0.])"
202404,en,check listing added posh mark closet vintage le smith bittersweet slag glass bowl pedestal candy dish compote orange shop closet,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202405,en,banter chat gvb maloney small absolutely tragic seen grown men women slag height joy thats new levels fucking weird man,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202406,en,people mostly say someone else's opinion football matters 'clueless' slag sad imo come educated reason disagree person debate slagging clever man_shrugging twitter football thoughts,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'YES', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202408,en,david lammy lbc slag boris johnson 3 hoursmeanwhile keir starmer plans get labour mps support boris commons votewhy tory mps serious opposition?,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202409,en,literal fucking garbage know there's propensity slag something opposing side honestly one worst things i've ever read masqurading serious piece,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'YES', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202410,en,im kind person slag people behind keyboard pathetic clown wimp cant even keep word insurance bc youve got seen something shit hits fan crystal clear measures aint working,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202411,en,come hear gav helen slag coldplay week list lists,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202412,en,well find kind puts meagre slag shame,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'YES', 'YES']","tensor([0., 1., 1., 0.])"
202413,en,worked coal fired plant 32 yearsthere way burn coal cleanly none done anyone pretends otherwise lyingjust slag -- remains-- end oceans rivers air that's small part,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202414,en,end season 2 round otis slag hate ola heart aimee eric maeve faves kisskiss,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'YES']","tensor([0., 1., 1., 0.])"
202415,en,far i've called slag wench walsall fans replies tweeting football misogyny rife tonight game pv fc wfc girls,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']","tensor([0., 1., 1., 0.])"
202417,en,16 he's got parents representation adults heavily influencing decisions decision big 16 100% wish he'd stayed im never going slag kid,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202418,en,big slag spicy ruby blow remnants omi window back licking bannisters town,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'NO', 'NO', 'NO', 'NO', 'YES']","tensor([0., 1., 1., 0.])"
202419,en,social media fans cant wait slag defeat,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202420,en,mod honestly fuck mans scored equaliser today slag dubai dont cut slack fucking hypocrite muppet word,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202421,en,can't see meme anymore pissing want slap person_fencingperson_fencing,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'YES', 'NO', 'NO', 'YES']","tensor([0., 1., 1., 0.])"
202422,en,told yall every time think found sb god slap sandles joy,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202423,en,nah boogie artist album still slap brazy,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202424,en,little boy said get married im going slap shit you- fucking stupid bitch grimacing,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([0., 1., 1., 0.])"
202425,en,drawing red faced slap head booted due unethical coercion nhs employees care workers jab job policy?,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202426,en,open smartnews read ohio schools warn parents slap teacher tiktok challenge read web tap,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202427,en,went back forth i'd let slap okay imma pull hair hard he's going bald forever,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'NO', 'NO', 'NO', 'NO', 'YES']","tensor([0., 1., 1., 0.])"
202428,en,bull hasnt slap already deleted tweet anything swift system cant believe fans,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'YES', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202429,en,okay slap killing dunsparce granny must protected costs,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202430,en,new tool pretty slap ngl,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202431,en,ash moans balls slap widows groaning little nervously seing mercy move closeruhh ya doing?,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'YES']","tensor([0., 1., 1., 0.])"
202432,en,need someone professionaly slap tell i'm piece shit procrastinatepensive,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202433,en,can't believe i'm saying new reese's peanut butter cups potato chip bits kinda slap,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
202434,en,gqp cultists misbehavin slap silly,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([0., 1., 1., 0.])"
