id_EXIST,lang,tweet
600648,en, edinburgh girl calls 999 operator whats your emergency? girl im pregnant operator pregnancy is not an emergency girl my waters have broken operator ok ok that's different where are you ringing from?'girl from ma fanny tae ma feet
600649,en, there are many reasons they might want to remain married that arent puritan or conservative its not up for you or me to decide for them whether they remain married or not theyre going to do whats best for them not what randos on twitter tell them to do
600650,en,millennials dont lack work ethic i will break through concrete to get a job done the right way but you will never catch me glorifying work for its own sake puritan work ethic is a scam
600651,en, i know it well the whalley family had an interesting trajectory as puritan gentry who placed puritan clergy in notts parishes
600652,en,gamers should absolutely be put on blast for being boring ass vanilla cishet puritan dudebrosi play fantasy games to escape reality my ass buncha squares i stg daring today aren't we? when a gamer makes their eye color yellow instead of brown yawning_faceyawning_faceyawning_face 
600653,en,    typical puritan bullshit bingo being a saint isn't a prerequisite to being a righteous politician
600654,en,i'm no puritan saying nobody should drink but to say you have a problem if you dont drink is flat out wrong 
600655,en, so if a woman goes to the hospital after you rape her does she have to have insurance for that or do you cover it?
600656,en,   you said 100000 dead by the way i hadnt gotten to rape yet
600657,en,    your mind said evidence doesn't count because in a 30 year war the locals managed to kill 80 invaderssure the first attack was a massacre of 60 locals and 6500 were ultimately lost but any violence from locals erases the words massacre and rape from existence
600658,en,do these ppl know that this law negatively affects male rape victims? men go to report the crime and police run dem and threaten to charge them with buggery 
600659,en, facts man tho i wouldnt mind if its a hot woman but if i dont mind is it still rape? idk if i dont consent it is
600660,en,  to steady it in way too many modelsyou hit the screw with an impact gun while your head is still inside the grill because you have to and now it reverberates fucking your earsthere are ways to make this process easier they largely don't save you the trouble of ear rape
600661,en,thanks for unlocking that repressed memory 
600662,en,when feeling  repressed miranda goes to darley dale
600663,en, it kind of explains my unabashed midlife crisis/psychosis in my 30s as a repressed catholic i did every phase late now approaching 40 the weirdness and grump have set in but i'm quite comfy with it?
600664,en, william hartnell was a repressed homosexual who sometimes had sex with a man who played a zarbi
600665,en,for the most part i can't stand how i am because it causes me to suffer but on occasion i think the very same thing is beautiful bc it allows me to feel life on a level that's really raw and deep andsame thing makes me suffer a lot but as someone who used to be repressed
