id_EXIST,lang,tweet,number_annotators,gender_annotators,age_annotators,labels_task1
203132,en,conservatives be transphobic cuz now there are women packing more shmeat then them,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203133,en,check out this listing i just added to my posh mark closet xoxo women's top red with brown seed bead necklace-alike accent size s/m  shop my closet ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
203134,en,  this will improve the lives of families and immigrants climate action is crucial now health care and prescriptions should be available for all and childcare and pre-k will allow women and men to return to the work force and afford housing vote for america congress,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
203135,en,fat men and slim women handshake ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'NO', 'YES', 'YES', 'YES']"
203136,en,    rolling_on_the_floor_laughing    women_wrestlingwomen_wrestlingwomen_wrestling    women_wrestling   women_wrestling women_wrestling   backhand_index_pointing_down   women_wrestlingwomen_wrestling backhand_index_pointing_down     women_wrestling women_wrestling    women_wrestling  women_wrestling    womans_boot     womans_boothi i'm the meme man of women wrestling,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'YES', 'YES', 'NO', 'NO', 'YES']"
203137,en,  some people in new england are wondering about join canada if republicans cement the full dictatorship which they likely will we sure as hell aint going to let them micromanage our lives and womens uterus all the times,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'YES', 'YES', 'YES', 'YES', 'NO']"
203138,en, my boss and peers in my prior job used to text me about my facial expressions during mtgs i say fck them - this is another way for them to try to control women i have no room in my life for men and petty women telling me how to look and act and what to say at work,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'NO']"
203139,en,another pervert man in womens changing rooms this will never happen sex not gender  what day you? how many men is too many? ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'NO']"
203140,en,selling sunset is my jam but selling tampa with an all black women brokerage yes sign me up for black girl luxury please,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'YES', 'NO', 'NO', 'YES']"
203141,en, i know that feeling too well  get better soon bouquet xx ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'YES']"
203142,en,    you know that's not true right? i know you have to follow the party line or be shunned but seriously you know it's not really true?,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'NO', 'NO', 'NO', 'NO', 'NO']"
203143,en,everytime i read womyn i get hysterical ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'YES', 'NO', 'NO']"
203144,en, otoh most liberal men id as womyn anyway so no change,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'YES', 'NO', 'YES', 'NO', 'YES']"
203145,en,   yeah im just dumb braine backwoods christian girl u got me girls solidarity womyn protect women and all dat,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'YES', 'YES', 'NO', 'YES', 'YES']"
203146,en, the more you spend the more you saveany womyn/birthing unit knows this immediately  post umbilical,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'YES', 'NO', 'YES', 'YES', 'NO']"
203147,en,aries women are so funny bruh lmaooooooo maybe its just my mom loudly_crying_faceloudly_crying_faceloudly_crying_face cause that aries sun with cancer moon and virgo rising ????? do yall see what i see? she is the funniest womyn alive yo loudly_crying_faceface_with_tears_of_joy,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'YES', 'YES', 'NO']"
203148,en, beclouded by your straigh privilegehave a lovely day,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'YES', 'YES', 'NO', 'NO']"
203149,en,womyn and boi are opposites not in meaning but in basically every other way,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'YES', 'NO']"
203150,en, i see that  had some womyn their spelling get huffy when i was posting messages referring to 'girlz' i knew who were fine with the reference  i was using the alternative spellings to differentiate between lesbians girlz cats grrls and trans lovers gurls,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203151,en,  love it please do t-shirts with scooped neck for the busty menopausal terfs,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203152,en, yeah again homophobia but at it's core it's misogyny all these things are behaviors that womyn are socially conditioned to do--self care men see it as femme &amp are conditioned to see being gay as inherently femme so men doing things  femme gay it is so ridiculous,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'NO', 'YES', 'YES', 'YES', 'YES']"
203153,en,as we celebrate mlk dont forget that we wouldnt know who he is if it wasnt for the phenomenal organizer ella baker in addition to all the other civil rights men whove been historically centered while queer transgender &amp cis black womyn arent  ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'YES', 'NO', 'YES', 'YES', 'YES']"
203154,en,hell yeah i knew she would  come on womyn show everyone how it's done and about the naya rishta  let's see what time brings on anupama a ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'YES', 'NO', 'YES', 'NO', 'NO']"
203155,en, upenn womens swim team website 5 yrs from now we are proud that 75% of our diverse team consists of transgender or transitioning men this is a victory for womyns sports,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'YES', 'NO', 'NO', 'YES', 'YES']"
203156,en, i survived impending nuclear doom as a youth by learning to live for today and not worry bout tomorrow i then created this film uranium womyn 238 link in bioas my response to the ongoing abuse of nuclear power the grass roots- let's live for today,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
203157,en,  thanks for your interest in a climate change book club click below to join the mailing list if you would like to joinyou'll see an option to become a member you don't need to do this everyone will be welcome in the club subscribers and members alike,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'YES', 'NO', 'NO']"
203158,en,i just wanna say i finessed the fuck out of my knotless braids and i feel like a new womynsmiling_face_with_heart-eyessmiling_face_with_heart-eyes,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'YES', 'NO', 'NO', 'YES', 'YES']"
203159,en,handemiyy such a beautiful womyn smiling_face_with_heart-eyesred_heartwhite_heart ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'YES']"
203160,en,sorry for this tweet about womyn on international men's day but i wanna know,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'YES', 'YES', 'NO', 'NO', 'NO']"
203161,en, alexa is better i literally yell into the ether i want a pizza and a new tv and they both arrive within hours,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'YES', 'NO', 'NO', 'NO']"
203162,en, people underestimate the power of muting it's like a block but doesn't give the satisfaction of winning they just yell into a void trying to get you to respond and nothing,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
203163,en, people really overexaggerate how strong rey ispeople yell how she beat kylo but ignore he was just shot with a deadly wookie bowcaster is emotionally distracted after killing han weakening his connection to the force just got out of other fights and is worn down etc,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'YES', 'NO', 'NO', 'NO']"
203164,en,i am seriously tired of taking my anger from school out on my family when i get home i want to just yell at the students and parents i still won't though,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
203165,en,hey could we wait and let the poor underpaid retail worker to explain why they don't carry this specific product in their store in comparison to others that you've been to before you correct and yell at them?,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
203166,en, my boss def gonna yell at me soon about it i can feel itweary_face,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
203167,en,i knew the comment section was going to be good when i saw that the first comment was does he know that he doesn't have to yell for us to hear him,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'NO', 'NO', 'NO', 'NO', 'NO']"
203168,en,    you and my wife can get together and yell at me,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'NO', 'YES', 'NO', 'NO']"
203169,en, eliminate all essayist only debate bro live streams who yell at each other,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'YES', 'NO', 'NO', 'NO']"
203170,en,the same people who yell defund the police and destroy police vehicles ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'YES', 'NO', 'NO', 'NO']"
203171,en,its 100% okay for you to yell at your parents if they are messing up dont let bigotry slide,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
203172,en,okay i set my timer i am going to start on my day 1 nano shit if you see me on twit again before 740 yell at me,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
203173,en,gonna scream and yell i just saw squid game spoilers i'm barely on episode 3,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
203174,en, please sir i have mental illness you cant yell at me,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
203175,en,  respect let russia see the true putin keep up the good work i almost get the urge to yell you who can hack unite,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
203176,en,tw/rapei'd love to see their crack backed religious asses try to yell about pro-birth to a rape victim whose a minor and couldn't consent,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203177,en,just want to note the sexist undertones in sen ruggerio's comments too -- screaming is an interesting word choice from a patriarchal pov men yell and are always right women scream and make too much of a big deal about nothing ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203178,en, me and spongebob got alot in common people yell at us all the time when we just trying to live life peacefully by ourselves with our petsman_facepalming_light_skin_toneface_with_tears_of_joy ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
203179,en, pro tip alexa all the light switches you regularly use then you can yell at alexa instead of your kids,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
203180,en, the other officers yell after jones repeatedly 'slow it down' and 'hold up jones hold up' jones turns into the aisle where the woman is crawling and fires repeatedly killing lopez another round passes through the wall behind lopez killing valentina orellana peralta,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'YES', 'NO', 'NO', 'NO', 'NO']"
203181,en,     and you look like a bitch bet u won't do shit exactly fuckin loser,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'YES', 'YES', 'YES', 'YES', 'YES']"
203182,en,  yeah you look like a bitch,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'NO']"
203183,en, and you speak like a bitch you look like a bitch you are a bitch bro why do you hate on your team yeah they make mistakes but they get the job done no need to rip on somebody who is under the most pressure of their life and when the dodgers win it all you are going to be the one,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'NO', 'NO', 'NO']"
203184,en,imagine doing this plus more for ya woman to play you and make you look like a bitch to millions of ppl on social media ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'YES', 'YES', 'YES', 'YES', 'YES']"
203185,en,not unreasonable but you look like a bitch for making it anonymous you know people would want smoke with you no pun intended lol ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'YES', 'NO', 'YES', 'YES', 'YES']"
